Customer ID,last_purchase,frequency,monetary,avg_order_value,avg_basket_size,avg_unique_skus,recency,R_score,F_score,M_score,RFM_Score,RFM_Total,favourite_hour,favourite_dow,pct_weekend_orders,pct_morning_orders,unique_products,unique_countries,total_items_bought,spend_cv,avg_days_between_purchases,std_days_between_purchases,tenure_days,revenue_q1,revenue_q2,revenue_q3,revenue_q4,cluster,segment,seg_color
13002,2011-01-25 15:18:00,3,414.13,138.04333333333332,67.0,7.666666666666667,318,2,3,2,232,7,11,4,0.0,0.5217391304347826,19,1,201,0.26723772776648985,58.0,56.568542494923804,116,120.94999999999999,0.0,0.0,293.18,3,Lost Casuals,#D85A30
13003,2011-08-26 10:50:00,3,149.05,49.68333333333334,34.333333333333336,2.0,106,3,3,1,331,7,8,0,0.0,0.8333333333333334,4,1,103,0.34323146792982456,54.0,12.727922061357855,109,0.0,59.050000000000004,90.0,0.0,3,Lost Casuals,#D85A30
13004,2011-11-28 11:27:00,36,11650.85,323.63472222222225,243.55555555555554,22.63888888888889,12,5,5,5,555,15,12,0,0.08588957055214724,0.5116564417177915,417,1,8768,0.2686179366352588,19.857142857142858,10.415324843548504,713,3262.0299999999997,2566.86,2575.58,3246.38,0,Champions,#185FA5
13005,2011-06-19 10:53:00,4,999.6800000000001,249.92000000000002,115.5,14.0,174,3,3,3,333,9,13,3,0.14285714285714285,0.375,41,1,462,0.21844981510484143,94.0,82.23746105030237,283,0.0,513.7,229.73,256.25,1,Regulars,#1D9E75
13006,2011-10-14 13:49:00,1,81.57,81.57,55.0,4.0,56,4,1,1,411,6,13,4,0.0,0.0,4,1,55,0.0,0.0,0.0,0,0.0,0.0,0.0,81.57,3,Lost Casuals,#D85A30
13007,2010-05-09 10:38:00,1,175.25,175.25,59.0,11.0,580,1,1,1,111,3,10,6,1.0,1.0,11,1,59,0.0,0.0,0.0,0,0.0,175.25,0.0,0.0,3,Lost Casuals,#D85A30
13008,2011-01-20 14:24:00,3,612.13,204.04333333333332,126.33333333333333,11.666666666666666,323,2,3,2,232,7,14,3,0.2857142857142857,0.2857142857142857,31,1,379,0.10837206171080549,199.5,177.48380207782344,399,229.46999999999997,0.0,0.0,382.66,1,Regulars,#1D9E75
13009,2010-02-05 12:22:00,1,234.0,234.0,120.0,4.0,673,1,1,1,111,3,12,4,0.0,0.0,4,1,120,0.0,0.0,0.0,0,234.0,0.0,0.0,0.0,3,Lost Casuals,#D85A30
13010,2010-11-30 15:09:00,2,330.12,165.06,161.5,6.0,374,2,2,2,222,6,11,0,0.0,0.5,10,1,323,0.10332858089312692,274.0,0.0,274,177.12,0.0,0.0,153.0,3,Lost Casuals,#D85A30
13011,2010-12-02 17:22:00,1,101.10000000000001,101.10000000000001,26.0,3.0,372,2,1,1,211,4,17,3,0.0,0.0,3,1,26,0.0,0.0,0.0,0,0.0,0.0,0.0,101.10000000000001,3,Lost Casuals,#D85A30
13012,2011-11-30 13:05:00,11,2972.83,270.2572727272727,142.0909090909091,13.909090909090908,9,5,5,5,555,15,9,2,0.0,0.45454545454545453,95,1,1563,0.5945968287925352,57.6,41.427848926376406,582,377.27000000000004,712.01,904.07,979.48,1,Regulars,#1D9E75
13013,2011-12-08 15:01:00,29,12625.77,420.85900000000004,215.43333333333334,16.233333333333334,1,5,5,5,555,15,12,4,0.0,0.5433212996389891,289,1,6463,0.9158043863530853,24.482758620689655,27.116969765463907,724,212.0,3949.6800000000003,2331.92,6132.17,0,Champions,#185FA5
13014,2011-11-29 12:27:00,11,5381.08,489.1890909090909,179.9090909090909,20.363636363636363,11,5,5,5,555,15,11,6,0.5133928571428571,0.6741071428571429,140,1,1979,0.9995844861815738,41.8,42.475613918786124,422,833.18,955.6,632.85,2959.45,1,Regulars,#1D9E75
13015,2011-10-17 13:19:00,11,6586.42,598.7654545454545,321.3636363636364,31.636363636363637,53,4,5,5,455,14,13,0,0.04297994269340974,0.23782234957020057,260,1,3535,0.6594913933475213,54.4,66.97793998358298,549,0.0,3022.89,1980.29,1583.24,1,Regulars,#1D9E75
13016,2011-09-27 14:08:00,3,789.89,263.2966666666667,175.66666666666666,15.666666666666666,73,3,3,3,333,9,15,0,0.0,0.0,39,1,527,0.8365711704165963,24.5,34.64823227814083,49,0.0,0.0,789.89,0.0,1,Regulars,#1D9E75
13017,2011-12-02 15:53:00,1,204.0,204.0,48.0,1.0,7,5,1,1,511,7,15,4,0.0,0.0,1,1,48,0.0,0.0,0.0,0,0.0,0.0,0.0,204.0,3,Lost Casuals,#D85A30
13018,2011-11-23 13:28:00,35,9763.16,278.9474285714286,192.74285714285713,17.228571428571428,16,5,5,5,555,15,11,0,0.14759535655058043,0.4593698175787728,401,1,6746,0.5950856333401219,18.235294117647058,30.77785392672978,632,1793.75,3523.5,2582.58,1863.33,0,Champions,#185FA5
13019,2010-11-25 14:56:00,6,1229.95,204.99166666666667,66.16666666666667,9.166666666666666,379,2,4,3,243,9,15,3,0.36363636363636365,0.16363636363636364,46,1,397,0.20130782592513788,70.2,65.21272881884333,353,0.0,335.55,0.0,894.4000000000001,3,Lost Casuals,#D85A30
13020,2010-05-26 11:12:00,2,618.96,309.48,139.0,19.5,563,1,2,3,123,6,10,3,0.0,1.0,38,1,278,0.6330328447574798,97.0,0.0,97,448.01,170.95000000000002,0.0,0.0,3,Lost Casuals,#D85A30
13021,2011-12-05 16:37:00,17,4887.24,287.48470588235296,149.76470588235293,15.117647058823529,4,5,5,5,555,15,15,0,0.25680933852140075,0.44357976653696496,166,1,2546,0.42800031821855544,45.125,35.18688202536091,730,678.9,1044.9,735.09,2428.35,1,Regulars,#1D9E75
13022,2010-10-06 10:50:00,1,65.3,65.3,35.0,5.0,430,1,1,1,111,3,10,2,0.0,1.0,5,1,35,0.0,0.0,0.0,0,0.0,0.0,0.0,65.3,3,Lost Casuals,#D85A30
13023,2011-10-06 16:27:00,3,1449.03,362.2575,146.25,19.0,64,3,3,4,334,10,9,1,0.0,0.7368421052631579,69,1,585,0.819276390164125,154.33333333333334,213.50956262737586,464,0.0,759.13,336.40000000000003,353.5,1,Regulars,#1D9E75
13024,2010-08-26 09:42:00,2,555.87,277.935,90.5,15.5,471,1,2,2,122,5,9,3,0.0,0.5161290322580645,26,1,181,0.15318293592114,111.0,0.0,111,0.0,247.83,308.04,0.0,3,Lost Casuals,#D85A30
13025,2009-12-08 10:02:00,1,323.39,323.39,241.0,13.0,732,1,1,2,112,4,10,1,0.0,1.0,13,1,241,0.0,0.0,0.0,0,0.0,0.0,0.0,323.39,3,Lost Casuals,#D85A30
13026,2011-12-08 16:58:00,9,1733.0800000000002,192.56444444444446,274.0,9.11111111111111,1,5,5,4,554,14,11,6,0.47560975609756095,0.6219512195121951,52,1,2466,0.5491013715842256,90.0,58.64420565702,725,334.38,270.24,421.32,707.14,1,Regulars,#1D9E75
13027,2011-08-18 09:39:00,19,17335.2,912.3789473684211,2267.3684210526317,4.421052631578948,114,3,5,5,355,13,10,1,0.05813953488372093,0.5813953488372093,7,1,43080,0.5890659008629318,31.38888888888889,23.03740919075368,574,2784.0,5100.0,5011.2,4440.0,0,Champions,#185FA5
13028,2011-11-17 11:10:00,2,661.3199999999999,330.65999999999997,399.0,22.5,23,4,2,3,423,9,14,1,0.0,0.4666666666666667,40,1,798,0.1081210876936788,22.0,0.0,22,0.0,0.0,0.0,661.3199999999999,3,Lost Casuals,#D85A30
13029,2011-11-09 09:13:00,5,1927.3,385.46,38.8,3.4,31,4,4,4,444,12,11,6,0.5882352941176471,0.7058823529411765,13,1,194,0.14328605301802175,122.5,80.75683665589352,492,0.0,0.0,738.4,1188.8999999999999,1,Regulars,#1D9E75
13030,2011-11-28 14:30:00,2,1227.22,613.61,299.0,39.0,11,5,2,3,523,10,14,0,0.0,0.0,76,1,598,0.5574482722432498,356.0,0.0,356,0.0,0.0,0.0,1227.22,1,Regulars,#1D9E75
13031,2010-10-28 15:34:00,5,3419.27,683.854,479.8,79.6,407,2,4,5,245,11,15,3,0.0,0.0,275,1,2399,0.3688360152885835,36.25,16.520189667999176,147,0.0,978.24,2108.48,332.55,1,Regulars,#1D9E75
13032,2011-10-18 15:54:00,9,2843.55,315.95000000000005,142.33333333333334,22.77777777777778,52,4,5,4,454,13,14,1,0.330188679245283,0.0,147,1,1281,0.8028421492568153,50.625,104.11249067372134,408,0.0,0.0,1248.24,1595.31,1,Regulars,#1D9E75
13033,2010-12-17 14:23:00,2,220.55,110.275,49.0,6.5,357,2,2,1,221,5,14,4,0.0,0.15384615384615385,12,1,98,1.0294807863931101,72.0,0.0,72,0.0,0.0,0.0,220.55,3,Lost Casuals,#D85A30
13034,2011-10-16 12:21:00,3,922.6800000000001,307.56,174.0,14.666666666666666,55,4,3,3,433,10,12,6,0.8727272727272727,0.0,42,1,522,0.5938109106949707,172.5,200.11121907579295,346,0.0,0.0,0.0,922.68,1,Regulars,#1D9E75
13035,2011-09-27 08:57:00,3,1364.2,454.73333333333335,308.6666666666667,14.0,74,3,3,4,334,10,8,0,0.0,0.6428571428571429,27,1,926,0.2823431798865757,178.0,11.313708498984761,357,333.0,0.0,588.88,442.32,1,Regulars,#1D9E75
13036,2010-01-24 11:35:00,1,307.1,307.1,38.0,6.0,685,1,1,2,112,4,11,6,1.0,1.0,6,1,38,0.0,0.0,0.0,0,307.1,0.0,0.0,0.0,3,Lost Casuals,#D85A30
13037,2011-07-24 15:46:00,12,3914.9500000000003,326.24583333333334,177.5,19.333333333333332,138,3,5,5,355,13,10,4,0.06465517241379311,0.4482758620689655,181,1,2130,0.5115779280855021,53.81818181818182,36.36156812300092,597,1286.78,1159.99,1000.69,467.49,1,Regulars,#1D9E75
13038,2011-09-20 14:37:00,3,908.46,302.82,120.0,9.333333333333334,80,3,3,3,333,9,11,1,0.0,0.7857142857142857,24,1,360,0.3300491418613985,104.5,2.1213203435596424,210,395.1,196.66,316.70000000000005,0.0,1,Regulars,#1D9E75
13039,2010-05-04 16:45:00,4,1010.73,252.6825,72.5,13.75,584,1,3,3,133,7,16,1,0.0,0.0,37,1,290,0.40228793753453285,45.333333333333336,50.14312847572769,138,300.35,547.58,0.0,162.8,3,Lost Casuals,#D85A30
13040,2011-12-01 10:38:00,2,676.99,338.495,177.5,21.5,9,5,2,3,523,10,10,3,0.4883720930232558,0.5116279069767442,38,1,355,0.14725167877173884,24.0,0.0,24,0.0,0.0,0.0,676.99,3,Lost Casuals,#D85A30
13041,2010-09-15 11:44:00,4,799.13,199.7825,83.75,8.75,451,1,3,3,133,7,11,2,0.0,0.6,23,1,335,0.19397547197496928,46.0,21.0,139,0.0,256.16,542.97,0.0,3,Lost Casuals,#D85A30
13042,2010-04-20 13:43:00,3,1556.54,518.8466666666667,276.6666666666667,58.666666666666664,598,1,3,4,134,8,15,1,0.0,0.0,164,1,830,0.30369725590859176,66.5,13.435028842544403,133,354.1,534.34,0.0,668.1,3,Lost Casuals,#D85A30
13043,2011-03-11 14:52:00,1,516.42,516.42,254.0,13.0,273,2,1,2,212,5,14,4,0.0,0.0,13,1,254,0.0,0.0,0.0,0,516.42,0.0,0.0,0.0,3,Lost Casuals,#D85A30
13044,2011-02-21 15:20:00,11,4853.9,441.26363636363635,232.0909090909091,37.36363636363637,291,2,5,5,255,12,15,6,0.49403341288782815,0.06921241050119331,356,1,2553,0.42045866627919276,40.3,58.19707896449787,409,2125.97,1895.3500000000001,832.58,0.0,1,Regulars,#1D9E75
13045,2011-09-01 15:04:00,3,808.9200000000001,269.64000000000004,135.0,15.0,99,3,3,3,333,9,15,3,0.0,0.0,41,1,405,0.29605520620014153,193.0,154.14927829866735,387,0.0,0.0,630.72,178.2,1,Regulars,#1D9E75
13046,2011-11-09 08:36:00,3,949.25,316.4166666666667,168.33333333333334,18.666666666666668,31,4,3,3,433,10,8,2,0.0,0.375,50,1,505,0.36968597338607806,212.5,31.81980515339464,425,197.72,0.0,319.94,431.59,1,Regulars,#1D9E75
13047,2011-11-08 12:06:00,24,8795.16,366.465,142.875,15.75,32,4,5,5,455,14,11,3,0.13670886075949368,0.3949367088607595,190,1,3429,0.6714373402493793,29.73913043478261,21.851185512470376,692,1806.27,2802.1,1959.45,2227.34,0,Champions,#185FA5
13048,2011-11-25 13:23:00,9,4084.21,453.80111111111114,300.55555555555554,29.333333333333332,14,5,5,5,555,15,13,2,0.14925373134328357,0.2947761194029851,125,1,2705,0.48592228544961563,83.0,30.729232243674986,667,872.21,987.0600000000001,1764.08,460.86,1,Regulars,#1D9E75
13049,2011-10-06 15:31:00,4,1408.24,352.06,155.0,6.5,64,3,3,4,334,10,15,2,0.0,0.0,19,1,620,0.5083056015594958,111.66666666666667,126.0211622440189,336,153.78,0.0,0.0,1254.46,1,Regulars,#1D9E75
13050,2011-11-25 09:18:00,35,12344.53,352.70085714285716,205.88571428571427,27.82857142857143,15,5,5,5,555,15,13,6,0.35777998017839446,0.22299306243805747,513,1,7206,0.35202180517723664,20.264705882352942,14.668682003815313,709,2281.76,2507.42,2593.07,4962.28,0,Champions,#185FA5
13051,2010-05-10 09:14:00,2,155.8,77.9,36.0,2.0,579,1,2,1,121,4,9,0,0.0,1.0,4,1,72,0.052647231461899466,40.0,0.0,40,75.0,80.8,0.0,0.0,3,Lost Casuals,#D85A30
13052,2011-05-11 14:12:00,7,3168.53,452.6471428571429,207.71428571428572,34.285714285714285,212,2,4,5,245,11,14,1,0.0,0.0,161,1,1454,0.5981603287762313,73.16666666666667,79.03269365690801,442,560.97,1852.01,0.0,755.5500000000001,1,Regulars,#1D9E75
13053,2010-03-28 11:28:00,1,127.65,127.65,47.0,17.0,622,1,1,1,111,3,11,6,1.0,1.0,17,1,47,0.0,0.0,0.0,0,127.65,0.0,0.0,0.0,3,Lost Casuals,#D85A30
13055,2011-09-22 14:26:00,4,2321.11,580.2775,455.25,38.5,78,3,3,4,334,10,8,2,0.0,0.6493506493506493,145,1,1821,0.7931548222454786,117.0,109.11920087683927,351,0.0,344.86,869.55,1106.7,1,Regulars,#1D9E75
13056,2010-06-06 14:10:00,1,209.48,209.48,158.0,18.0,551,1,1,1,111,3,14,6,1.0,0.0,18,1,158,0.0,0.0,0.0,0,0.0,209.48,0.0,0.0,3,Lost Casuals,#D85A30
13057,2010-06-27 15:44:00,3,722.09,240.6966666666667,155.33333333333334,13.333333333333334,530,1,3,3,133,7,12,3,0.04878048780487805,0.0,34,1,466,0.8331957392354687,50.5,67.17514421272202,101,353.49,368.6,0.0,0.0,3,Lost Casuals,#D85A30
13058,2011-11-15 12:43:00,3,271.4,90.46666666666665,17.333333333333332,2.6666666666666665,25,4,3,1,431,8,12,0,0.0,0.0,5,1,52,0.47615187528366687,63.0,42.42640687119285,127,0.0,0.0,47.550000000000004,223.85,3,Lost Casuals,#D85A30
13059,2011-04-04 10:40:00,10,2303.17,230.317,86.4,19.4,250,2,5,4,254,11,12,2,0.19306930693069307,0.07920792079207921,155,1,864,0.5736888500345455,40.55555555555556,50.66831137681399,368,626.09,541.99,933.69,201.4,1,Regulars,#1D9E75
13060,2011-03-31 11:37:00,1,307.53,307.53,123.0,15.0,254,2,1,2,212,5,11,3,0.0,1.0,15,1,123,0.0,0.0,0.0,0,307.53,0.0,0.0,0.0,3,Lost Casuals,#D85A30
13061,2011-09-28 16:04:00,1,248.61,248.61,107.0,10.0,72,3,1,1,311,5,16,2,0.0,0.0,10,1,107,0.0,0.0,0.0,0,0.0,0.0,248.61,0.0,3,Lost Casuals,#D85A30
13062,2011-06-01 15:12:00,1,346.98,346.98,343.0,11.0,191,2,1,2,212,5,15,2,0.0,0.0,11,1,343,0.0,0.0,0.0,0,0.0,346.98,0.0,0.0,3,Lost Casuals,#D85A30
13063,2010-08-16 12:27:00,1,188.4,188.4,116.0,12.0,481,1,1,1,111,3,12,0,0.0,0.0,12,1,116,0.0,0.0,0.0,0,0.0,0.0,188.4,0.0,3,Lost Casuals,#D85A30
13064,2011-11-27 12:31:00,6,1680.74,280.12333333333333,111.66666666666667,15.166666666666666,13,5,4,4,544,13,11,6,0.6063829787234043,0.4148936170212766,58,1,670,0.3555599496094602,115.2,78.43277376199315,579,203.3,561.25,639.03,277.16,1,Regulars,#1D9E75
13065,2010-12-01 16:52:00,5,1260.91,252.18200000000002,91.0,12.4,373,2,4,4,244,10,16,2,0.0,0.3157894736842105,49,1,455,0.3589879542818266,43.25,27.789386463180506,174,0.0,187.57,210.47000000000003,862.87,3,Lost Casuals,#D85A30
13066,2011-11-15 12:57:00,2,470.8,235.4,161.0,24.0,24,4,2,2,422,8,17,0,0.0,0.0,48,1,322,0.5021839918384325,7.0,0.0,7,0.0,0.0,0.0,470.8,3,Lost Casuals,#D85A30
13067,2011-09-18 13:38:00,3,508.51,169.50333333333333,43.666666666666664,10.333333333333334,82,3,3,2,332,8,13,6,0.84375,0.0,24,1,131,0.42549809816530965,181.5,205.76807332528534,363,0.0,0.0,366.86,141.65,1,Regulars,#1D9E75
13068,2011-11-29 15:00:00,2,344.0,172.0,100.0,1.0,10,5,2,2,522,9,8,0,0.0,0.5,1,1,200,0.057555203119835266,309.0,0.0,309,165.0,0.0,0.0,179.0,1,Regulars,#1D9E75
13069,2011-12-09 08:39:00,38,9683.13,254.81921052631577,405.36842105263156,26.86842105263158,1,5,5,5,555,15,14,0,0.3010752688172043,0.3387096774193548,573,1,15404,0.7570325791800075,14.27027027027027,12.53805019541327,542,869.95,2646.29,2669.53,3497.36,0,Champions,#185FA5
13070,2011-05-31 13:45:00,4,751.7,187.925,93.0,8.25,192,2,3,3,233,8,13,0,0.0,0.24242424242424243,12,1,372,0.20953804141309648,179.66666666666666,75.87050371081857,539,0.0,383.0,214.5,154.2,1,Regulars,#1D9E75
13071,2010-04-06 13:37:00,1,129.22,129.22,30.0,12.0,612,1,1,1,111,3,13,1,0.0,0.0,12,1,30,0.0,0.0,0.0,0,0.0,129.22,0.0,0.0,3,Lost Casuals,#D85A30
13072,2011-03-18 08:12:00,1,177.15,177.15,69.0,7.0,267,2,1,1,211,4,8,4,0.0,1.0,7,1,69,0.0,0.0,0.0,0,177.15,0.0,0.0,0.0,3,Lost Casuals,#D85A30
13073,2010-10-24 14:06:00,2,418.08,209.04,130.5,13.5,411,1,2,2,122,5,9,1,0.2222222222222222,0.7777777777777778,25,1,261,0.6348536198483125,26.0,0.0,26,0.0,0.0,302.88,115.2,3,Lost Casuals,#D85A30
13074,2010-07-16 16:53:00,4,1378.74,344.685,206.5,7.25,511,1,3,4,134,8,11,2,0.0,0.7931034482758621,26,1,826,0.16184543338911545,70.33333333333333,36.528527664461556,212,320.7,428.24,316.5,313.3,3,Lost Casuals,#D85A30
13075,2011-08-02 10:19:00,1,919.61,919.61,485.0,22.0,130,3,1,3,313,7,10,1,0.0,1.0,22,1,485,0.0,0.0,0.0,0,0.0,0.0,919.61,0.0,3,Lost Casuals,#D85A30
13076,2010-09-08 10:27:00,1,135.4,135.4,44.0,9.0,458,1,1,1,111,3,10,2,0.0,1.0,9,1,44,0.0,0.0,0.0,0,0.0,0.0,135.4,0.0,3,Lost Casuals,#D85A30
13077,2011-12-08 19:24:00,11,3064.67,278.60636363636365,253.1818181818182,29.818181818181817,1,5,5,5,555,15,16,3,0.0,0.02881844380403458,208,1,2785,0.5984693849512432,72.3,85.96258876201128,727,263.72,566.28,308.43,1926.24,1,Regulars,#1D9E75
13078,2011-12-06 15:36:00,57,29532.45,518.1131578947369,213.73684210526315,13.87719298245614,3,5,5,5,555,15,9,2,0.10861423220973783,0.352059925093633,153,1,12183,0.39954180179318316,12.714285714285714,6.880048323599547,735,5491.31,5062.3,6655.29,12323.550000000001,0,Champions,#185FA5
13079,2011-12-05 16:53:00,6,419.18,69.86333333333333,26.333333333333332,2.8333333333333335,4,5,4,2,542,11,14,0,0.11764705882352941,0.058823529411764705,11,1,158,1.0351095078345807,82.2,110.30503161687594,413,0.0,0.0,172.4,246.78,1,Regulars,#1D9E75
13080,2011-06-13 14:59:00,4,280.73,70.1825,48.25,4.75,179,3,3,1,331,7,14,0,0.0,0.2631578947368421,17,1,193,0.2058010734028029,143.0,88.72992730753249,430,0.0,218.83,0.0,61.9,1,Regulars,#1D9E75
13082,2011-08-05 16:16:00,21,7335.75,349.32142857142856,403.14285714285717,6.142857142857143,126,3,5,5,355,13,11,0,0.007751937984496124,0.6356589147286822,99,1,8466,1.0280365487686915,29.15,28.727897682621293,591,1571.46,2635.43,2501.6800000000003,627.1800000000001,0,Champions,#185FA5
13083,2011-12-05 15:01:00,3,395.43,131.81,102.33333333333333,7.333333333333333,4,5,3,2,532,10,10,6,0.8181818181818182,0.6363636363636364,19,1,307,0.4049664497805077,210.0,196.5756851698602,421,0.0,0.0,192.39,203.04,1,Regulars,#1D9E75
13084,2010-08-05 08:49:00,1,122.39999999999999,122.39999999999999,144.0,2.0,492,1,1,1,111,3,8,3,0.0,1.0,2,1,144,0.0,0.0,0.0,0,0.0,0.0,122.39999999999999,0.0,3,Lost Casuals,#D85A30
13085,2011-07-05 12:11:00,8,2433.2799999999997,304.15999999999997,118.0,10.5,158,3,4,4,344,11,11,4,0.0,0.5714285714285714,50,1,944,0.5049227320276968,82.71428571428571,142.28693344285495,581,1198.5,0.0,137.98000000000002,1096.8,1,Regulars,#1D9E75
13086,2010-11-22 10:28:00,1,439.33000000000004,439.33000000000004,155.0,47.0,383,2,1,2,212,5,10,0,0.0,1.0,47,1,155,0.0,0.0,0.0,0,0.0,0.0,0.0,439.33000000000004,3,Lost Casuals,#D85A30
13087,2009-12-13 15:16:00,1,313.64,313.64,86.0,15.0,726,1,1,2,112,4,15,6,1.0,0.0,15,1,86,0.0,0.0,0.0,0,0.0,0.0,0.0,313.64,3,Lost Casuals,#D85A30
13088,2010-10-18 15:35:00,1,236.11,236.11,76.0,19.0,417,1,1,1,111,3,15,0,0.0,0.0,19,1,76,0.0,0.0,0.0,0,0.0,0.0,0.0,236.11,3,Lost Casuals,#D85A30
13090,2011-12-01 12:39:00,24,14103.09,587.62875,143.54166666666666,11.333333333333334,9,5,5,5,555,15,10,0,0.038869257950530034,0.4452296819787986,163,1,3445,0.7372960852410793,20.652173913043477,19.73830769123417,485,1343.1,1592.12,2042.12,9125.75,0,Champions,#185FA5
13091,2011-11-11 15:54:00,3,2321.82,773.94,446.3333333333333,15.0,28,4,3,4,434,11,12,3,0.0,0.022222222222222223,41,1,1339,0.5603843644358871,350.5,495.68185361176984,701,0.0,0.0,0.0,2321.82,1,Regulars,#1D9E75
13092,2011-09-30 11:18:00,12,2140.28,178.35666666666668,55.333333333333336,8.75,71,3,5,4,354,12,13,3,0.02857142857142857,0.26666666666666666,52,1,664,0.700058322657183,53.72727272727273,34.25811118287437,597,644.5,705.75,474.13,315.9,1,Regulars,#1D9E75
13094,2011-11-18 14:07:00,13,2433.1200000000003,187.16307692307694,160.6153846153846,2.230769230769231,21,4,5,4,454,13,11,0,0.09375,0.53125,5,1,2088,0.564106380988561,30.166666666666668,21.741595380674568,367,305.28000000000003,564.12,681.6000000000001,882.12,1,Regulars,#1D9E75
13095,2011-09-30 12:03:00,1,74.39999999999999,74.39999999999999,144.0,6.0,71,3,1,1,311,5,12,4,0.0,0.0,6,1,144,0.0,0.0,0.0,0,0.0,0.0,74.39999999999999,0.0,3,Lost Casuals,#D85A30
13096,2010-11-10 14:08:00,1,419.70000000000005,419.70000000000005,6.0,1.0,394,2,1,2,212,5,14,2,0.0,0.0,1,1,6,0.0,0.0,0.0,0,0.0,0.0,0.0,419.70000000000005,3,Lost Casuals,#D85A30
13097,2011-11-07 10:43:00,28,13389.22,478.18642857142856,192.71428571428572,35.42857142857143,33,4,5,5,455,14,12,1,0.119960668633235,0.37954768928220256,390,1,5396,0.45881067206692555,25.77777777777778,19.27998829662375,705,4135.57,3528.57,2894.91,2830.17,0,Champions,#185FA5
13098,2011-12-08 14:14:00,28,28882.44,1031.5157142857142,570.2857142857143,20.428571428571427,1,5,5,5,555,15,10,3,0.012237762237762238,0.40559440559440557,156,1,15968,0.6605757856594546,11.222222222222221,9.039798046303284,316,1242.8,8331.42,7775.54,11532.68,0,Champions,#185FA5
13099,2011-09-01 17:40:00,1,207.35999999999999,207.35999999999999,288.0,1.0,99,3,1,1,311,5,17,3,0.0,0.0,1,1,288,0.0,0.0,0.0,0,0.0,0.0,207.35999999999999,0.0,3,Lost Casuals,#D85A30
13101,2011-04-19 14:37:00,4,695.4,173.85,119.5,12.75,234,2,3,3,233,8,15,2,0.0,0.0,48,1,478,0.44026837100317595,148.33333333333334,103.4520823054487,446,168.54999999999998,381.95,144.9,0.0,1,Regulars,#1D9E75
13102,2011-12-08 12:52:00,37,11696.92,316.132972972973,177.72972972972974,13.0,1,5,5,5,555,15,12,3,0.10365853658536585,0.2886178861788618,212,1,6576,0.5216450878066314,15.63888888888889,11.959820299122457,580,1883.96,2781.57,2771.14,4260.25,0,Champions,#185FA5
13103,2011-10-31 09:38:00,3,709.6400000000001,236.5466666666667,142.0,11.0,40,4,3,3,433,10,11,1,0.0,0.8181818181818182,27,1,426,0.46374367162371855,268.0,182.43354954612926,537,0.0,123.34,342.36,243.94,1,Regulars,#1D9E75
13104,2011-12-06 13:10:00,9,1709.1,189.89999999999998,92.66666666666667,3.3333333333333335,3,5,5,4,554,14,11,3,0.0,0.5333333333333333,15,1,834,0.4793298378012861,80.75,38.81733780523484,649,208.62,181.56,365.28,953.6400000000001,1,Regulars,#1D9E75
13105,2010-09-29 13:41:00,1,72.0,72.0,100.0,1.0,436,1,1,1,111,3,13,2,0.0,0.0,1,1,100,0.0,0.0,0.0,0,0.0,0.0,72.0,0.0,3,Lost Casuals,#D85A30
13106,2011-07-29 15:12:00,2,603.46,301.73,115.5,8.0,133,3,2,2,322,7,13,4,0.0,0.0,15,1,231,1.0556567814048725,280.0,0.0,280,0.0,0.0,76.5,526.96,1,Regulars,#1D9E75
13107,2011-10-26 14:52:00,9,5253.07,583.6744444444444,479.55555555555554,19.77777777777778,44,4,5,5,455,14,10,3,0.0,0.8651685393258427,142,1,4316,0.5872289816717134,78.25,39.68356982789873,629,1173.1399999999999,2066.67,1655.06,358.2,1,Regulars,#1D9E75
13108,2010-12-02 10:35:00,2,1098.52,549.26,521.5,17.5,373,2,2,3,223,7,17,3,0.0,0.4444444444444444,27,1,1043,0.38842853661217847,62.0,0.0,62,0.0,0.0,398.4,700.12,3,Lost Casuals,#D85A30
13109,2011-10-11 10:16:00,3,1134.03,378.01,252.33333333333334,23.333333333333332,60,3,3,3,333,9,14,1,0.32857142857142857,0.32857142857142857,57,1,757,0.09342158071071205,245.5,210.0107140124046,491,0.0,347.49,369.85,416.69,1,Regulars,#1D9E75
13110,2011-11-08 14:30:00,12,2957.4700000000003,246.45583333333335,63.583333333333336,20.916666666666668,31,4,5,4,454,13,14,1,0.12698412698412698,0.0,167,1,763,0.5001658887762959,63.90909090909091,45.92266226048865,707,1075.51,241.9,830.85,809.21,1,Regulars,#1D9E75
13111,2009-12-21 09:00:00,1,321.88000000000005,321.88000000000005,180.0,12.0,719,1,1,2,112,4,9,0,0.0,1.0,12,1,180,0.0,0.0,0.0,0,0.0,0.0,0.0,321.88000000000005,3,Lost Casuals,#D85A30
13112,2010-06-16 17:03:00,1,20.6,20.6,11.0,2.0,541,1,1,1,111,3,17,2,0.0,0.0,2,1,11,0.0,0.0,0.0,0,0.0,20.6,0.0,0.0,3,Lost Casuals,#D85A30
13113,2011-12-09 12:49:00,37,18625.73,503.3981081081081,122.83783783783784,10.054054054054054,1,5,5,5,555,15,13,6,0.34183673469387754,0.2576530612244898,166,1,4545,0.6307512131811406,16.72222222222222,12.397260322025327,620,3931.47,7282.52,3247.2999999999997,4164.44,0,Champions,#185FA5
